13:58:46:931	Application Starting
15:17:58:507	Upload Task event uploaded for counter28
15:17:59:646	Upload Task event uploaded for counter30
15:18:00:782	Upload Task event uploaded for counter31
15:18:01:922	Upload Task event uploaded for counter32
15:18:03:078	Upload Task event uploaded for counter33
15:18:04:222	Upload Task event uploaded for counter35
15:18:05:360	Upload Task event uploaded for counter36
15:18:06:492	Upload Task event uploaded for counter38
15:18:07:625	Upload Task event uploaded for counter39
15:18:08:767	Upload Task event uploaded for counter40
15:18:09:911	Upload Task event uploaded for counter41
15:18:11:046	Upload Task event uploaded for counter42
15:18:12:239	Upload Task event uploaded for counter43
15:18:13:374	Upload Task event uploaded for counter44
15:18:14:523	Upload Task event uploaded for counter45
15:18:15:667	Upload Task event uploaded for counter46
15:18:16:797	Upload Task event uploaded for counter47
15:18:17:945	Upload Task event uploaded for counter48
15:18:19:075	Upload Task event uploaded for counter51
15:18:20:205	Upload Task event uploaded for counter52
15:18:21:364	Upload Task event uploaded for counter53
15:18:22:501	Upload Task event uploaded for counter54
15:18:23:634	Upload Task event uploaded for counter55
15:18:24:775	Upload Task event uploaded for counter56
15:18:25:917	Upload Task event uploaded for counter58
15:18:27:055	Upload Task event uploaded for counter59
15:18:28:200	Upload Task event uploaded for counter60
15:18:29:335	Upload Task event uploaded for counter61
15:18:30:476	Upload Task event uploaded for counter62
15:18:31:610	Upload Task event uploaded for counter63
15:18:32:757	Upload Task event uploaded for counter64
15:18:33:927	Upload Task event uploaded for counter65
15:18:35:067	Upload Task event uploaded for counter66
15:18:36:219	Upload Task event uploaded for counter67
15:18:37:348	Upload Task event uploaded for counter68
15:18:38:508	Upload Task event uploaded for counter69
15:18:39:680	Upload Task event uploaded for counter71
15:18:40:813	Upload Task event uploaded for counter72
15:18:41:951	Upload Task event uploaded for counter73
15:18:43:077	Upload Task event uploaded for counter74
15:18:44:219	Upload Task event uploaded for counter75
15:18:45:354	Upload Task event uploaded for counter76
15:18:46:488	Upload Task event uploaded for counter78
15:18:47:625	Upload Task event uploaded for counter79
15:18:48:763	Upload Task event uploaded for counter81
15:18:49:902	Upload Task event uploaded for counter82
15:18:51:045	Upload Task event uploaded for counter83
15:18:52:229	Upload Task event uploaded for counter84
15:18:53:362	Upload Task event uploaded for counter85
15:18:54:540	Upload Task event uploaded for counter87
15:18:55:684	Upload Task event uploaded for counter88
15:18:56:814	Upload Task event uploaded for counter89
15:18:57:979	Upload Task event uploaded for counter90
15:18:59:114	Upload Task event uploaded for counter91
15:19:00:258	Upload Task event uploaded for counter92
15:19:01:412	Upload Task event uploaded for counter93
15:19:02:560	Upload Task event uploaded for counter94
15:19:03:706	Upload Task event uploaded for counter97
15:19:04:839	Upload Task event uploaded for counter98
15:19:05:965	Upload Task event uploaded for counter99
15:19:07:103	Upload Task event uploaded for counter100
15:19:08:264	Upload Task event uploaded for counter1
15:19:09:418	Upload Task event uploaded for counter2
15:19:10:643	Upload Task event uploaded for counter3
15:19:11:809	Upload Task event uploaded for counter4
15:19:12:953	Upload Task event uploaded for counter5
15:19:14:107	Upload Task event uploaded for counter6
15:19:15:285	Upload Task event uploaded for counter7
15:19:16:417	Upload Task event uploaded for counter8
15:19:17:563	Upload Task event uploaded for counter10
15:19:18:696	Upload Task event uploaded for counter11
15:19:19:839	Upload Task event uploaded for counter13
15:19:20:984	Upload Task event uploaded for counter14
15:19:22:135	Upload Task event uploaded for counter15
15:19:23:285	Upload Task event uploaded for counter16
15:19:24:438	Upload Task event uploaded for counter17
15:19:25:604	Upload Task event uploaded for counter18
15:19:26:735	Upload Task event uploaded for counter19
15:19:27:870	Upload Task event uploaded for counter20
15:19:29:010	Upload Task event uploaded for counter21
15:19:30:156	Upload Task event uploaded for counter22
15:19:31:316	Upload Task event uploaded for counter23
15:19:32:488	Upload Task event uploaded for counter24
15:19:33:627	Upload Task event uploaded for counter25
15:19:34:819	Upload Task event uploaded for counter26
15:19:35:960	Upload Task event uploaded for counter27
15:19:37:093	Upload Task event uploaded for counter28
15:19:38:255	Upload Task event uploaded for counter30
15:19:39:395	Upload Task event uploaded for counter31
15:19:40:571	Upload Task event uploaded for counter32
15:19:41:734	Upload Task event uploaded for counter33
15:19:42:892	Upload Task event uploaded for counter35
15:19:44:049	Upload Task event uploaded for counter36
15:19:45:233	Upload Task event uploaded for counter37
15:19:46:378	Upload Task event uploaded for counter38
15:19:47:535	Upload Task event uploaded for counter39
15:19:48:697	Upload Task event uploaded for counter40
15:19:49:856	Upload Task event uploaded for counter41
15:19:51:001	Upload Task event uploaded for counter42
15:19:52:196	Upload Task event uploaded for counter43
15:19:53:343	Upload Task event uploaded for counter44
15:19:54:487	Upload Task event uploaded for counter45
15:19:55:673	Upload Task event uploaded for counter46
15:19:56:841	Upload Task event uploaded for counter48
15:19:57:987	Upload Task event uploaded for counter49
15:19:59:143	Upload Task event uploaded for counter51
15:20:00:284	Upload Task event uploaded for counter52
15:20:01:430	Upload Task event uploaded for counter53
15:20:02:582	Upload Task event uploaded for counter54
15:20:03:746	Upload Task event uploaded for counter55
15:20:04:895	Upload Task event uploaded for counter56
15:20:06:022	Upload Task event uploaded for counter58
15:20:07:160	Upload Task event uploaded for counter59
15:20:08:309	Upload Task event uploaded for counter60
15:20:09:455	Upload Task event uploaded for counter61
15:20:10:595	Upload Task event uploaded for counter62
15:20:11:744	Upload Task event uploaded for counter63
15:20:12:880	Upload Task event uploaded for counter64
15:20:14:051	Upload Task event uploaded for counter65
15:20:15:213	Upload Task event uploaded for counter66
15:20:16:349	Upload Task event uploaded for counter67
15:20:17:504	Upload Task event uploaded for counter68
15:20:18:655	Upload Task event uploaded for counter69
15:20:19:791	Upload Task event uploaded for counter71
15:20:20:938	Upload Task event uploaded for counter72
15:20:22:074	Upload Task event uploaded for counter73
15:20:23:237	Upload Task event uploaded for counter74
15:20:24:390	Upload Task event uploaded for counter75
15:20:25:536	Upload Task event uploaded for counter76
15:20:26:688	Upload Task event uploaded for counter78
15:20:27:840	Upload Task event uploaded for counter79
15:20:28:974	Upload Task event uploaded for counter81
15:20:30:121	Upload Task event uploaded for counter82
15:20:31:267	Upload Task event uploaded for counter83
15:20:32:418	Upload Task event uploaded for counter84
15:20:33:562	Upload Task event uploaded for counter85
15:20:34:700	Upload Task event uploaded for counter87
15:20:35:843	Upload Task event uploaded for counter88
15:20:37:020	Upload Task event uploaded for counter89
15:20:38:174	Upload Task event uploaded for counter90
15:20:39:307	Upload Task event uploaded for counter91
15:20:40:448	Upload Task event uploaded for counter92
15:20:41:591	Upload Task event uploaded for counter93
15:20:42:728	Upload Task event uploaded for counter94
15:20:43:877	Upload Task event uploaded for counter96
15:20:45:023	Upload Task event uploaded for counter97
15:20:46:158	Upload Task event uploaded for counter98
15:20:47:307	Upload Task event uploaded for counter99
15:20:48:446	Upload Task event uploaded for counter100
15:20:49:608	Upload Task event uploaded for counter1
15:20:50:794	Upload Task event uploaded for counter2
15:20:51:972	Upload Task event uploaded for counter3
15:20:53:195	Upload Task event uploaded for counter4
15:20:54:390	Upload Task event uploaded for counter6
15:20:55:633	Upload Task event uploaded for counter7
15:20:56:839	Upload Task event uploaded for counter8
15:20:57:992	Upload Task event uploaded for counter10
15:20:59:144	Upload Task event uploaded for counter11
15:21:00:303	Upload Task event uploaded for counter13
15:21:01:464	Upload Task event uploaded for counter15
15:21:02:612	Upload Task event uploaded for counter16
15:21:03:761	Upload Task event uploaded for counter17
15:21:04:933	Upload Task event uploaded for counter18
15:21:06:095	Upload Task event uploaded for counter20
15:21:07:237	Upload Task event uploaded for counter21
15:21:08:384	Upload Task event uploaded for counter22
15:21:09:520	Upload Task event uploaded for counter23
15:21:10:660	Upload Task event uploaded for counter24
15:21:11:804	Upload Task event uploaded for counter25
15:21:12:932	Upload Task event uploaded for counter26
15:21:14:073	Upload Task event uploaded for counter27
15:21:15:216	Upload Task event uploaded for counter28
15:21:16:350	Upload Task event uploaded for counter30
15:21:17:515	Upload Task event uploaded for counter31
15:21:18:687	Upload Task event uploaded for counter32
15:21:19:832	Upload Task event uploaded for counter33
15:21:20:982	Upload Task event uploaded for counter34
15:21:22:166	Upload Task event uploaded for counter35
15:21:23:347	Upload Task event uploaded for counter36
15:21:24:522	Upload Task event uploaded for counter37
15:21:25:658	Upload Task event uploaded for counter38
15:21:26:822	Upload Task event uploaded for counter39
15:21:28:017	Upload Task event uploaded for counter40
15:21:29:154	Upload Task event uploaded for counter41
15:21:30:294	Upload Task event uploaded for counter42
15:21:31:445	Upload Task event uploaded for counter43
15:21:32:594	Upload Task event uploaded for counter44
15:21:33:736	Upload Task event uploaded for counter45
15:21:34:872	Upload Task event uploaded for counter46
15:21:36:022	Upload Task event uploaded for counter48
15:21:37:192	Upload Task event uploaded for counter49
15:21:38:383	Upload Task event uploaded for counter51
15:21:39:523	Upload Task event uploaded for counter52
15:21:40:710	Upload Task event uploaded for counter53
15:21:41:857	Upload Task event uploaded for counter54
15:21:43:009	Upload Task event uploaded for counter55
15:21:44:154	Upload Task event uploaded for counter56
15:21:45:291	Upload Task event uploaded for counter58
15:21:46:424	Upload Task event uploaded for counter59
15:21:47:563	Upload Task event uploaded for counter61
15:21:48:699	Upload Task event uploaded for counter62
15:21:49:839	Upload Task event uploaded for counter63
15:21:51:051	Upload Task event uploaded for counter64
15:21:52:207	Upload Task event uploaded for counter65
15:21:53:345	Upload Task event uploaded for counter66
15:21:54:505	Upload Task event uploaded for counter67
15:21:55:656	Upload Task event uploaded for counter68
15:21:56:796	Upload Task event uploaded for counter69
15:21:57:957	Upload Task event uploaded for counter71
15:21:59:079	Upload Task event uploaded for counter72
15:22:00:274	Upload Task event uploaded for counter73
15:22:01:443	Upload Task event uploaded for counter74
15:22:02:605	Upload Task event uploaded for counter75
15:22:03:741	Upload Task event uploaded for counter76
15:22:04:885	Upload Task event uploaded for counter78
15:22:06:015	Upload Task event uploaded for counter79
15:22:07:167	Upload Task event uploaded for counter81
15:22:08:359	Upload Task event uploaded for counter82
15:22:09:487	Upload Task event uploaded for counter83
15:22:10:625	Upload Task event uploaded for counter84
15:22:11:778	Upload Task event uploaded for counter85
15:22:12:908	Upload Task event uploaded for counter87
15:22:14:083	Upload Task event uploaded for counter88
15:22:15:319	Upload Task event uploaded for counter89
15:22:16:579	Upload Task event uploaded for counter91
15:22:17:747	Upload Task event uploaded for counter92
15:22:18:916	Upload Task event uploaded for counter93
