Row,CH1 Time (ms),CH1 Peak (cm/s),CH1 Dias (cm/s),CH1 Mean (cm/s),CH1 Emboli Per Min,CH1 Emboli Count,CH1 Depth,CH1 Sample,CH1 Power,CH1 Vessel,CH1 Time,CH1 Date,CH1 Messages,CH2 Time (ms),CH2 Peak (cm/s),CH2 Dias (cm/s),CH2 Mean (cm/s),CH2 Emboli Per Min,CH2 Emboli Count,CH2 Depth,CH2 Sample,CH2 Power,CH2 Vessel,CH2 Time,CH2 Date,CH2 Messages
3830,3829008,131,54,84,2,35,52,9,90,RMCA,9:32:11 AM,8/7/2015,,3830000,102,43,66,0,20,50,9,90,LMCA,9:32:12 AM,8/7/2015,
3831,3830008,131,55,79,2,35,52,9,90,RMCA,9:32:12 AM,8/7/2015,,3831000,102,43,67,0,20,50,9,90,LMCA,9:32:13 AM,8/7/2015,
3832,3831008,132,55,80,2,35,52,9,90,RMCA,9:32:13 AM,8/7/2015,,3832000,101,43,67,0,20,50,9,90,LMCA,9:32:14 AM,8/7/2015,
3833,3832008,130,55,80,2,35,52,9,90,RMCA,9:32:14 AM,8/7/2015,,3833000,101,44,66,0,20,50,9,90,LMCA,9:32:15 AM,8/7/2015,
3834,3833008,133,47,78,3,36,52,9,90,RMCA,9:32:15 AM,8/7/2015,,3834000,102,44,67,0,20,50,9,90,LMCA,9:32:16 AM,8/7/2015,
3835,3834008,135,49,80,4,37,52,9,90,RMCA,9:32:16 AM,8/7/2015,,3835000,101,44,67,0,20,50,9,90,LMCA,9:32:17 AM,8/7/2015,
3836,3835008,136,49,84,4,37,52,9,90,RMCA,9:32:17 AM,8/7/2015,,3836000,102,45,68,0,20,50,9,90,LMCA,9:32:18 AM,8/7/2015,
3837,3836008,139,49,85,4,37,52,9,90,RMCA,9:32:18 AM,8/7/2015,,3837000,102,44,68,0,20,50,9,90,LMCA,9:32:19 AM,8/7/2015,
3838,3837008,139,50,86,4,37,52,9,90,RMCA,9:32:19 AM,8/7/2015,,3838000,102,44,68,0,20,50,9,90,LMCA,9:32:20 AM,8/7/2015,
3839,3838008,138,56,90,3,37,52,9,90,RMCA,9:32:20 AM,8/7/2015,,3839000,100,43,67,0,20,50,9,90,LMCA,9:32:21 AM,8/7/2015,
3840,3839008,139,56,90,2,37,52,9,90,RMCA,9:32:21 AM,8/7/2015,,3840000,99,43,66,0,20,50,9,90,LMCA,9:32:22 AM,8/7/2015,
3841,3840008,140,56,90,2,37,52,9,90,RMCA,9:32:22 AM,8/7/2015,,3841000,97,42,65,0,20,50,9,90,LMCA,9:32:23 AM,8/7/2015,
3842,3841008,137,55,88,2,37,52,9,90,RMCA,9:32:23 AM,8/7/2015,,3842000,96,41,64,0,20,50,9,90,LMCA,9:32:24 AM,8/7/2015,
3843,3842008,135,54,86,2,37,52,9,90,RMCA,9:32:24 AM,8/7/2015,,3843000,95,40,62,0,20,50,9,90,LMCA,9:32:25 AM,8/7/2015,
3844,3843008,133,52,84,2,37,52,9,90,RMCA,9:32:25 AM,8/7/2015,,3844000,95,37,59,0,20,50,9,90,LMCA,9:32:26 AM,8/7/2015,
3845,3844008,124,45,78,2,37,52,9,90,RMCA,9:32:26 AM,8/7/2015,,3845000,93,36,58,0,20,50,9,90,LMCA,9:32:27 AM,8/7/2015,
3846,3845008,120,43,76,2,37,52,9,90,RMCA,9:32:27 AM,8/7/2015,,3846000,93,35,57,0,20,50,9,90,LMCA,9:32:28 AM,8/7/2015,
3847,3846008,118,42,73,2,37,52,9,90,RMCA,9:32:28 AM,8/7/2015,,3847000,91,34,56,0,20,50,9,90,LMCA,9:32:29 AM,8/7/2015,
3848,3847008,118,40,71,2,37,52,9,90,RMCA,9:32:29 AM,8/7/2015,,3848000,89,34,54,0,20,50,9,90,LMCA,9:32:30 AM,8/7/2015,
3849,3848008,116,39,71,2,37,52,9,90,RMCA,9:32:30 AM,8/7/2015,,3849000,89,33,54,0,20,50,9,90,LMCA,9:32:31 AM,8/7/2015,
3850,3849008,117,39,70,2,37,52,9,90,RMCA,9:32:31 AM,8/7/2015,,3850000,89,32,55,0,20,50,9,90,LMCA,9:32:32 AM,8/7/2015,
3851,3850008,119,39,70,2,37,52,9,90,RMCA,9:32:32 AM,8/7/2015,,3851000,89,32,55,0,20,50,9,90,LMCA,9:32:33 AM,8/7/2015,
3852,3851008,119,40,72,2,37,52,9,90,RMCA,9:32:33 AM,8/7/2015,,3852000,89,31,55,0,20,50,9,90,LMCA,9:32:34 AM,8/7/2015,
3853,3852008,118,40,70,2,37,52,9,90,RMCA,9:32:34 AM,8/7/2015,,3853000,88,30,53,0,20,50,9,90,LMCA,9:32:35 AM,8/7/2015,
3854,3853008,116,39,70,2,37,52,9,90,RMCA,9:32:35 AM,8/7/2015,,3854000,88,30,53,0,20,50,9,90,LMCA,9:32:36 AM,8/7/2015,
3855,3854008,117,38,68,2,37,52,9,90,RMCA,9:32:36 AM,8/7/2015,,3855000,87,29,51,0,20,50,9,90,LMCA,9:32:37 AM,8/7/2015,
3856,3855008,115,38,67,2,37,52,9,90,RMCA,9:32:37 AM,8/7/2015,,3856000,86,28,50,0,20,50,9,90,LMCA,9:32:38 AM,8/7/2015,
3857,3856008,115,36,65,4,39,52,9,90,RMCA,9:32:38 AM,8/7/2015,,3857000,85,28,49,0,20,50,9,90,LMCA,9:32:39 AM,8/7/2015,
3858,3857008,112,35,65,4,39,52,9,90,RMCA,9:32:39 AM,8/7/2015,,3858000,84,27,48,0,20,50,9,90,LMCA,9:32:40 AM,8/7/2015,
3859,3858008,110,34,63,4,39,52,9,90,RMCA,9:32:40 AM,8/7/2015,,3859000,85,27,48,0,20,50,9,90,LMCA,9:32:41 AM,8/7/2015,
3860,3859008,108,33,62,4,39,52,9,90,RMCA,9:32:41 AM,8/7/2015,,3860000,85,26,47,0,20,50,9,90,LMCA,9:32:42 AM,8/7/2015,
3861,3860008,107,32,61,4,39,52,9,90,RMCA,9:32:42 AM,8/7/2015,,3861000,87,27,48,0,20,50,9,90,LMCA,9:32:43 AM,8/7/2015,
3862,3861008,106,32,60,4,39,52,9,90,RMCA,9:32:43 AM,8/7/2015,,3862000,87,28,48,0,20,50,9,90,LMCA,9:32:44 AM,8/7/2015,
3863,3862008,107,33,61,4,39,52,9,90,RMCA,9:32:44 AM,8/7/2015,,3863000,85,28,48,0,20,50,9,90,LMCA,9:32:45 AM,8/7/2015,
3864,3863008,104,36,61,4,39,52,9,90,RMCA,9:32:45 AM,8/7/2015,,3864000,85,29,49,0,20,50,9,90,LMCA,9:32:46 AM,8/7/2015,
3865,3864008,105,37,63,4,39,52,9,90,RMCA,9:32:46 AM,8/7/2015,,3865000,84,30,49,0,20,50,9,90,LMCA,9:32:47 AM,8/7/2015,
3866,3865008,107,38,63,4,39,52,9,90,RMCA,9:32:47 AM,8/7/2015,,3866000,84,30,51,0,20,50,9,90,LMCA,9:32:48 AM,8/7/2015,
3867,3866008,106,38,64,4,39,52,9,90,RMCA,9:32:48 AM,8/7/2015,,3867000,84,31,51,0,20,50,9,90,LMCA,9:32:49 AM,8/7/2015,
3868,3867008,107,40,64,4,39,52,9,90,RMCA,9:32:49 AM,8/7/2015,,3868000,86,31,51,0,20,50,9,90,LMCA,9:32:50 AM,8/7/2015,
3869,3868008,111,38,66,4,39,52,9,90,RMCA,9:32:50 AM,8/7/2015,,3869000,86,31,52,0,20,50,9,90,LMCA,9:32:51 AM,8/7/2015,
3870,3869008,110,39,67,4,39,52,9,90,RMCA,9:32:51 AM,8/7/2015,,3870000,86,32,52,0,20,50,9,90,LMCA,9:32:52 AM,8/7/2015,
3871,3870008,111,39,66,4,39,52,9,90,RMCA,9:32:52 AM,8/7/2015,,3871000,87,31,52,0,20,50,9,90,LMCA,9:32:53 AM,8/7/2015,
3872,3871008,112,39,67,4,39,52,9,90,RMCA,9:32:53 AM,8/7/2015,,3872000,88,32,53,0,20,50,9,90,LMCA,9:32:54 AM,8/7/2015,
3873,3872008,115,40,68,4,39,52,9,90,RMCA,9:32:54 AM,8/7/2015,,3873000,87,32,52,0,20,50,9,90,LMCA,9:32:55 AM,8/7/2015,
3874,3873008,116,41,69,4,39,52,9,90,RMCA,9:32:55 AM,8/7/2015,,3874000,90,32,54,0,20,50,9,90,LMCA,9:32:56 AM,8/7/2015,
3875,3874008,118,42,71,4,39,52,9,90,RMCA,9:32:56 AM,8/7/2015,,3875000,91,34,56,0,20,50,9,90,LMCA,9:32:57 AM,8/7/2015,
3876,3875008,121,44,73,4,39,52,9,90,RMCA,9:32:57 AM,8/7/2015,,3876000,92,34,57,0,20,50,9,90,LMCA,9:32:58 AM,8/7/2015,
3877,3876008,121,44,74,4,39,52,9,90,RMCA,9:32:58 AM,8/7/2015,,3877000,92,35,57,0,20,50,9,90,LMCA,9:32:59 AM,8/7/2015,
3878,3877008,120,44,73,4,39,52,9,90,RMCA,9:32:59 AM,8/7/2015,,3878000,92,35,56,0,20,50,9,90,LMCA,9:33:00 AM,8/7/2015,
3879,3878008,120,42,73,4,39,52,9,90,RMCA,9:33:00 AM,8/7/2015,,3879000,91,34,56,0,20,50,9,90,LMCA,9:33:01 AM,8/7/2015,
3880,3879008,118,41,72,4,39,52,9,90,RMCA,9:33:01 AM,8/7/2015,,3880000,91,32,54,0,20,50,9,90,LMCA,9:33:02 AM,8/7/2015,
3881,3880008,116,40,71,4,39,52,9,90,RMCA,9:33:02 AM,8/7/2015,,3881000,89,32,53,0,20,50,9,90,LMCA,9:33:03 AM,8/7/2015,
3882,3881008,114,39,69,4,39,52,9,90,RMCA,9:33:03 AM,8/7/2015,,3882000,89,32,53,0,20,50,9,90,LMCA,9:33:04 AM,8/7/2015,
3883,3882008,116,38,68,4,39,52,9,90,RMCA,9:33:04 AM,8/7/2015,,3883000,88,31,52,0,20,50,9,90,LMCA,9:33:05 AM,8/7/2015,
3884,3883008,116,38,67,4,39,52,9,90,RMCA,9:33:05 AM,8/7/2015,,3884000,88,31,52,0,20,50,9,90,LMCA,9:33:06 AM,8/7/2015,
3885,3884008,116,38,67,4,39,52,9,90,RMCA,9:33:06 AM,8/7/2015,,3885000,87,31,53,0,20,50,9,90,LMCA,9:33:07 AM,8/7/2015,
3886,3885008,117,38,67,4,39,52,9,90,RMCA,9:33:07 AM,8/7/2015,,3886000,86,31,52,0,20,50,9,90,LMCA,9:33:08 AM,8/7/2015,
3887,3886008,116,39,66,4,39,52,9,90,RMCA,9:33:08 AM,8/7/2015,,3887000,86,31,52,0,20,50,9,90,LMCA,9:33:09 AM,8/7/2015,
3888,3887008,112,40,66,4,39,52,9,90,RMCA,9:33:09 AM,8/7/2015,,3888000,86,33,53,0,20,50,9,90,LMCA,9:33:10 AM,8/7/2015,
3889,3888008,112,35,67,4,39,52,9,90,RMCA,9:33:10 AM,8/7/2015,,3889000,86,33,53,0,20,50,9,90,LMCA,9:33:11 AM,8/7/2015,
3890,3889008,110,35,67,4,39,52,9,90,RMCA,9:33:11 AM,8/7/2015,,3890000,85,34,53,0,20,50,9,90,LMCA,9:33:12 AM,8/7/2015,
3891,3890008,107,34,67,4,39,52,9,90,RMCA,9:33:12 AM,8/7/2015,,3891000,85,34,53,0,20,50,9,90,LMCA,9:33:13 AM,8/7/2015,
3892,3891008,106,36,65,4,39,52,9,90,RMCA,9:33:13 AM,8/7/2015,,3892000,84,34,52,0,20,50,9,90,LMCA,9:33:14 AM,8/7/2015,
3893,3892008,106,35,66,4,39,52,9,90,RMCA,9:33:14 AM,8/7/2015,,3893000,83,32,52,0,20,50,9,90,LMCA,9:33:15 AM,8/7/2015,
3894,3893008,106,40,66,3,39,52,9,90,RMCA,9:33:15 AM,8/7/2015,,3894000,83,32,51,0,20,50,9,90,LMCA,9:33:16 AM,8/7/2015,
3895,3894008,106,40,65,2,39,52,9,90,RMCA,9:33:16 AM,8/7/2015,,3895000,86,32,52,0,20,50,9,90,LMCA,9:33:17 AM,8/7/2015,
3896,3895008,111,40,68,2,39,52,9,90,RMCA,9:33:17 AM,8/7/2015,,3896000,86,32,53,0,20,50,9,90,LMCA,9:33:18 AM,8/7/2015,
3897,3896008,111,40,67,2,39,52,9,90,RMCA,9:33:18 AM,8/7/2015,,3897000,86,32,52,0,20,50,9,90,LMCA,9:33:19 AM,8/7/2015,
3898,3897008,113,40,67,2,39,52,9,90,RMCA,9:33:19 AM,8/7/2015,,3898000,87,32,53,0,20,50,9,90,LMCA,9:33:20 AM,8/7/2015,
3899,3898008,114,41,68,2,39,52,9,90,RMCA,9:33:20 AM,8/7/2015,,3899000,86,33,52,0,20,50,9,90,LMCA,9:33:21 AM,8/7/2015,
3900,3899008,113,40,68,2,39,52,9,90,RMCA,9:33:21 AM,8/7/2015,,3900000,86,33,52,0,20,50,9,90,LMCA,9:33:22 AM,8/7/2015,
3901,3900008,112,40,68,2,39,52,9,90,RMCA,9:33:22 AM,8/7/2015,,3901000,86,33,52,0,20,50,9,90,LMCA,9:33:23 AM,8/7/2015,
3902,3901008,110,42,68,2,39,52,9,90,RMCA,9:33:23 AM,8/7/2015,,3902000,86,32,52,0,20,50,9,90,LMCA,9:33:24 AM,8/7/2015,
3903,3902008,111,41,69,2,39,52,9,90,RMCA,9:33:24 AM,8/7/2015,,3903000,87,32,52,0,20,50,9,90,LMCA,9:33:25 AM,8/7/2015,
3904,3903008,111,42,68,2,39,52,9,90,RMCA,9:33:25 AM,8/7/2015,,3904000,87,33,53,0,20,50,9,90,LMCA,9:33:26 AM,8/7/2015,
3905,3904008,112,42,69,2,39,52,9,90,RMCA,9:33:26 AM,8/7/2015,,3905000,86,32,53,0,20,50,9,90,LMCA,9:33:27 AM,8/7/2015,
3906,3905008,112,41,69,2,39,52,9,90,RMCA,9:33:27 AM,8/7/2015,,3906000,86,32,53,0,20,50,9,90,LMCA,9:33:28 AM,8/7/2015,
3907,3906008,110,40,69,2,39,52,9,90,RMCA,9:33:28 AM,8/7/2015,,3907000,84,32,52,0,20,50,9,90,LMCA,9:33:29 AM,8/7/2015,
3908,3907008,110,41,68,2,39,52,9,90,RMCA,9:33:29 AM,8/7/2015,,3908000,85,32,52,0,20,50,9,90,LMCA,9:33:30 AM,8/7/2015,
3909,3908008,110,40,68,2,39,52,9,90,RMCA,9:33:30 AM,8/7/2015,,3909000,86,32,52,0,20,50,9,90,LMCA,9:33:31 AM,8/7/2015,
3910,3909008,111,40,68,2,39,52,9,90,RMCA,9:33:31 AM,8/7/2015,,3910000,86,33,52,0,20,50,9,90,LMCA,9:33:32 AM,8/7/2015,
3911,3910008,113,42,68,2,39,52,9,90,RMCA,9:33:32 AM,8/7/2015,,3911000,88,33,53,0,20,50,9,90,LMCA,9:33:33 AM,8/7/2015,
3912,3911008,114,42,70,2,39,52,9,90,RMCA,9:33:33 AM,8/7/2015,,3912000,87,33,53,0,20,50,9,90,LMCA,9:33:34 AM,8/7/2015,
3913,3912008,115,42,69,2,39,52,9,90,RMCA,9:33:34 AM,8/7/2015,,3913000,87,33,53,0,20,50,9,90,LMCA,9:33:35 AM,8/7/2015,
3914,3913008,115,43,70,2,39,52,9,90,RMCA,9:33:35 AM,8/7/2015,,3914000,87,33,53,0,20,50,9,90,LMCA,9:33:36 AM,8/7/2015,
3915,3914008,114,43,70,2,39,52,9,90,RMCA,9:33:36 AM,8/7/2015,,3915000,86,33,52,0,20,50,9,90,LMCA,9:33:37 AM,8/7/2015,
3916,3915008,113,44,70,2,39,52,9,90,RMCA,9:33:37 AM,8/7/2015,,3916000,85,33,52,0,20,50,9,90,LMCA,9:33:38 AM,8/7/2015,
3917,3916008,112,44,70,0,39,52,9,90,RMCA,9:33:38 AM,8/7/2015,,3917000,84,33,53,0,20,50,9,90,LMCA,9:33:39 AM,8/7/2015,
3918,3917008,111,44,70,0,39,52,9,90,RMCA,9:33:39 AM,8/7/2015,,3918000,85,33,53,0,20,50,9,90,LMCA,9:33:40 AM,8/7/2015,
3919,3918008,112,44,70,0,39,52,9,90,RMCA,9:33:40 AM,8/7/2015,,3919000,86,33,53,0,20,50,9,90,LMCA,9:33:41 AM,8/7/2015,
3920,3919008,112,45,70,0,39,52,9,90,RMCA,9:33:41 AM,8/7/2015,,3920000,87,34,54,0,20,50,9,90,LMCA,9:33:42 AM,8/7/2015,
3921,3920008,115,45,71,0,39,52,9,90,RMCA,9:33:42 AM,8/7/2015,,3921000,87,34,54,0,20,50,9,90,LMCA,9:33:43 AM,8/7/2015,
3922,3921008,114,46,73,0,39,52,9,90,RMCA,9:33:43 AM,8/7/2015,,3922000,88,34,55,0,20,50,9,90,LMCA,9:33:44 AM,8/7/2015,
3923,3922008,115,45,73,0,39,52,9,90,RMCA,9:33:44 AM,8/7/2015,,3923000,89,35,55,0,20,50,9,90,LMCA,9:33:45 AM,8/7/2015,
3924,3923008,117,45,73,0,39,52,9,90,RMCA,9:33:45 AM,8/7/2015,,3924000,88,35,56,0,20,50,9,90,LMCA,9:33:46 AM,8/7/2015,
3925,3924008,118,46,75,0,39,52,9,90,RMCA,9:33:46 AM,8/7/2015,,3925000,89,36,56,0,20,50,9,90,LMCA,9:33:47 AM,8/7/2015,
3926,3925008,120,47,75,0,39,52,9,90,RMCA,9:33:47 AM,8/7/2015,,3926000,87,36,56,0,20,50,9,90,LMCA,9:33:48 AM,8/7/2015,
3927,3926008,121,47,76,0,39,52,9,90,RMCA,9:33:48 AM,8/7/2015,,3927000,87,36,56,0,20,50,9,90,LMCA,9:33:49 AM,8/7/2015,
3928,3927008,121,48,77,0,39,52,9,90,RMCA,9:33:49 AM,8/7/2015,,3928000,87,37,57,0,20,50,9,90,LMCA,9:33:50 AM,8/7/2015,
3929,3928008,122,49,77,0,39,52,9,90,RMCA,9:33:50 AM,8/7/2015,,3929000,88,36,57,0,20,50,9,90,LMCA,9:33:51 AM,8/7/2015,
3930,3929008,122,47,72,0,39,52,9,90,RMCA,9:33:51 AM,8/7/2015,,3930000,87,36,56,1,21,50,9,90,LMCA,9:33:52 AM,8/7/2015,
3931,3930008,121,47,71,0,39,52,9,90,RMCA,9:33:52 AM,8/7/2015,,3931000,87,36,56,1,21,50,9,90,LMCA,9:33:53 AM,8/7/2015,
3932,3931008,121,47,71,0,39,52,9,90,RMCA,9:33:53 AM,8/7/2015,,3932000,86,35,55,1,21,50,9,90,LMCA,9:33:54 AM,8/7/2015,
3933,3932008,119,46,68,0,39,52,9,90,RMCA,9:33:54 AM,8/7/2015,,3933000,82,34,52,1,21,50,9,90,LMCA,9:33:55 AM,8/7/2015,
3934,3933008,113,44,68,0,39,52,9,90,RMCA,9:33:55 AM,8/7/2015,,3934000,83,34,52,1,21,50,9,90,LMCA,9:33:56 AM,8/7/2015,
3935,3934008,114,45,69,0,39,52,9,90,RMCA,9:33:56 AM,8/7/2015,,3935000,84,35,54,1,21,50,9,90,LMCA,9:33:57 AM,8/7/2015,
3936,3935008,112,46,70,0,39,52,9,90,RMCA,9:33:57 AM,8/7/2015,,3936000,86,36,55,1,21,50,9,90,LMCA,9:33:58 AM,8/7/2015,
3937,3936008,113,46,71,0,39,52,9,90,RMCA,9:33:58 AM,8/7/2015,,3937000,87,36,56,1,21,50,9,90,LMCA,9:33:59 AM,8/7/2015,
3938,3937008,114,47,73,0,39,52,9,90,RMCA,9:33:59 AM,8/7/2015,,3938000,87,37,56,1,21,50,9,90,LMCA,9:34:00 AM,8/7/2015,
3939,3938008,115,48,74,0,39,52,9,90,RMCA,9:34:00 AM,8/7/2015,,3939000,88,36,56,1,21,50,9,90,LMCA,9:34:01 AM,8/7/2015,
3940,3939008,113,48,74,0,39,52,9,90,RMCA,9:34:01 AM,8/7/2015,,3940000,88,36,56,1,21,50,9,90,LMCA,9:34:02 AM,8/7/2015,
3941,3940008,112,48,73,0,39,52,9,90,RMCA,9:34:02 AM,8/7/2015,,3941000,87,36,56,1,21,50,9,90,LMCA,9:34:03 AM,8/7/2015,
3942,3941008,111,47,73,0,39,52,9,90,RMCA,9:34:03 AM,8/7/2015,,3942000,86,35,54,1,21,50,9,90,LMCA,9:34:04 AM,8/7/2015,
3943,3942008,110,46,71,0,39,52,9,90,RMCA,9:34:04 AM,8/7/2015,,3943000,85,34,54,1,21,50,9,90,LMCA,9:34:05 AM,8/7/2015,
3944,3943008,110,45,71,0,39,52,9,90,RMCA,9:34:05 AM,8/7/2015,,3944000,85,34,53,1,21,50,9,90,LMCA,9:34:06 AM,8/7/2015,
3945,3944008,110,45,71,0,39,52,9,90,RMCA,9:34:06 AM,8/7/2015,,3945000,83,33,52,1,21,50,9,90,LMCA,9:34:07 AM,8/7/2015,
3946,3945008,110,44,70,0,39,52,9,90,RMCA,9:34:07 AM,8/7/2015,,3946000,83,33,51,1,21,50,9,90,LMCA,9:34:08 AM,8/7/2015,
3947,3946008,110,44,70,0,39,52,9,90,RMCA,9:34:08 AM,8/7/2015,,3947000,82,32,51,1,21,50,9,90,LMCA,9:34:09 AM,8/7/2015,
3948,3947008,112,43,70,0,39,52,9,90,RMCA,9:34:09 AM,8/7/2015,,3948000,82,32,51,1,21,50,9,90,LMCA,9:34:10 AM,8/7/2015,
3949,3948008,112,44,70,0,39,52,9,90,RMCA,9:34:10 AM,8/7/2015,,3949000,82,32,51,1,21,50,9,90,LMCA,9:34:11 AM,8/7/2015,
3950,3949008,113,44,70,0,39,52,9,90,RMCA,9:34:11 AM,8/7/2015,,3950000,83,32,51,1,21,50,9,90,LMCA,9:34:12 AM,8/7/2015,
3951,3950008,113,43,71,0,39,52,9,90,RMCA,9:34:12 AM,8/7/2015,,3951000,82,32,51,1,21,50,9,90,LMCA,9:34:13 AM,8/7/2015,
3952,3951008,114,43,70,0,39,52,9,90,RMCA,9:34:13 AM,8/7/2015,,3952000,84,33,52,1,21,50,9,90,LMCA,9:34:14 AM,8/7/2015,
3953,3952008,115,44,72,0,39,52,9,90,RMCA,9:34:14 AM,8/7/2015,,3953000,84,33,52,1,21,50,9,90,LMCA,9:34:15 AM,8/7/2015,
3954,3953008,115,44,72,0,39,52,9,90,RMCA,9:34:15 AM,8/7/2015,,3954000,84,33,53,1,21,50,9,90,LMCA,9:34:16 AM,8/7/2015,
3955,3954008,115,44,72,0,39,52,9,90,RMCA,9:34:16 AM,8/7/2015,,3955000,85,33,53,1,21,50,9,90,LMCA,9:34:17 AM,8/7/2015,
3956,3955008,116,44,74,0,39,52,9,90,RMCA,9:34:17 AM,8/7/2015,,3956000,84,34,54,1,21,50,9,90,LMCA,9:34:18 AM,8/7/2015,
3957,3956008,116,45,73,0,39,52,9,90,RMCA,9:34:18 AM,8/7/2015,,3957000,85,34,54,1,21,50,9,90,LMCA,9:34:19 AM,8/7/2015,
3958,3957008,116,45,73,0,39,52,9,90,RMCA,9:34:19 AM,8/7/2015,,3958000,86,34,54,1,21,50,9,90,LMCA,9:34:20 AM,8/7/2015,
3959,3958008,117,45,74,0,39,52,9,90,RMCA,9:34:20 AM,8/7/2015,,3959000,85,34,54,1,21,50,9,90,LMCA,9:34:21 AM,8/7/2015,
3960,3959008,116,46,74,0,39,52,9,90,RMCA,9:34:21 AM,8/7/2015,,3960000,87,34,55,1,21,50,9,90,LMCA,9:34:22 AM,8/7/2015,
3961,3960008,116,46,74,0,39,52,9,90,RMCA,9:34:22 AM,8/7/2015,,3961000,87,34,55,1,21,50,9,90,LMCA,9:34:23 AM,8/7/2015,
3962,3961008,115,47,74,0,39,52,9,90,RMCA,9:34:23 AM,8/7/2015,,3962000,87,34,55,1,21,50,9,90,LMCA,9:34:24 AM,8/7/2015,
3963,3962008,115,47,75,0,39,52,9,90,RMCA,9:34:24 AM,8/7/2015,,3963000,87,34,55,1,21,50,9,90,LMCA,9:34:25 AM,8/7/2015,
3964,3963008,115,48,75,0,39,52,9,90,RMCA,9:34:25 AM,8/7/2015,,3964000,87,35,56,1,21,50,9,90,LMCA,9:34:26 AM,8/7/2015,
3965,3964008,117,48,75,0,39,52,9,90,RMCA,9:34:26 AM,8/7/2015,,3965000,86,36,56,1,21,50,9,90,LMCA,9:34:27 AM,8/7/2015,
3966,3965008,116,48,76,0,39,52,9,90,RMCA,9:34:27 AM,8/7/2015,,3966000,87,36,56,1,21,50,9,90,LMCA,9:34:28 AM,8/7/2015,
3967,3966008,117,48,76,0,39,52,9,90,RMCA,9:34:28 AM,8/7/2015,,3967000,87,36,56,1,21,50,9,90,LMCA,9:34:29 AM,8/7/2015,
3968,3967008,118,48,76,0,39,52,9,90,RMCA,9:34:29 AM,8/7/2015,,3968000,86,36,56,1,21,50,9,90,LMCA,9:34:30 AM,8/7/2015,
3969,3968008,119,47,77,0,39,52,9,90,RMCA,9:34:30 AM,8/7/2015,,3969000,87,37,57,1,21,50,9,90,LMCA,9:34:31 AM,8/7/2015,
3970,3969008,121,48,77,0,39,52,9,90,RMCA,9:34:31 AM,8/7/2015,,3970000,88,37,57,1,21,50,9,90,LMCA,9:34:32 AM,8/7/2015,
3971,3970008,122,49,78,0,39,52,9,90,RMCA,9:34:32 AM,8/7/2015,,3971000,88,37,58,1,21,50,9,90,LMCA,9:34:33 AM,8/7/2015,
3972,3971008,121,50,80,0,39,52,9,90,RMCA,9:34:33 AM,8/7/2015,,3972000,91,38,59,1,21,50,9,90,LMCA,9:34:34 AM,8/7/2015,
3973,3972008,122,51,80,0,39,52,9,90,RMCA,9:34:34 AM,8/7/2015,,3973000,93,38,60,1,21,50,9,90,LMCA,9:34:35 AM,8/7/2015,
3974,3973008,121,51,80,0,39,52,9,90,RMCA,9:34:35 AM,8/7/2015,,3974000,93,38,60,1,21,50,9,90,LMCA,9:34:36 AM,8/7/2015,
3975,3974008,120,51,80,0,39,52,9,90,RMCA,9:34:36 AM,8/7/2015,,3975000,92,38,59,1,21,50,9,90,LMCA,9:34:37 AM,8/7/2015,
3976,3975008,120,51,80,0,39,52,9,90,RMCA,9:34:37 AM,8/7/2015,,3976000,91,38,60,1,21,50,9,90,LMCA,9:34:38 AM,8/7/2015,
3977,3976008,120,52,81,0,39,52,9,90,RMCA,9:34:38 AM,8/7/2015,,3977000,90,38,60,1,21,50,9,90,LMCA,9:34:39 AM,8/7/2015,
3978,3977008,120,52,81,0,39,52,9,90,RMCA,9:34:39 AM,8/7/2015,,3978000,89,38,59,1,21,50,9,90,LMCA,9:34:40 AM,8/7/2015,
3979,3978008,120,53,81,0,39,52,9,90,RMCA,9:34:40 AM,8/7/2015,,3979000,90,38,60,1,21,50,9,90,LMCA,9:34:41 AM,8/7/2015,
3980,3979008,125,53,82,0,39,52,9,90,RMCA,9:34:41 AM,8/7/2015,,3980000,90,38,60,1,21,50,9,90,LMCA,9:34:42 AM,8/7/2015,
3981,3980008,126,53,82,0,39,52,9,90,RMCA,9:34:42 AM,8/7/2015,,3981000,91,38,61,1,21,50,9,90,LMCA,9:34:43 AM,8/7/2015,
3982,3981008,129,52,83,0,39,52,9,90,RMCA,9:34:43 AM,8/7/2015,,3982000,92,38,61,1,21,50,9,90,LMCA,9:34:44 AM,8/7/2015,
3983,3982008,132,52,84,0,39,52,9,90,RMCA,9:34:44 AM,8/7/2015,,3983000,92,39,60,1,21,50,9,90,LMCA,9:34:45 AM,8/7/2015,
3984,3983008,132,52,84,0,39,52,9,90,RMCA,9:34:45 AM,8/7/2015,,3984000,93,39,61,1,21,50,9,90,LMCA,9:34:46 AM,8/7/2015,
3985,3984008,131,52,84,0,39,52,9,90,RMCA,9:34:46 AM,8/7/2015,,3985000,92,39,61,1,21,50,9,90,LMCA,9:34:47 AM,8/7/2015,
3986,3985008,130,52,84,0,39,52,9,90,RMCA,9:34:47 AM,8/7/2015,,3986000,93,39,62,1,21,50,9,90,LMCA,9:34:48 AM,8/7/2015,
